epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,189.566,1.60798,7.32695,0.01013,0.00124,0.27955,0.00703,0.00414,0.95266,8.04016,0.0112,6.152e-05,6.152e-05,6.152e-05
2,343.403,1.43777,7.07612,0.00909,0.00213,0.31028,0.01576,0.00929,0.92149,7.82398,0.01076,0.000126416,0.000126416,0.000126416
